{
    (33, 30): {
        (17, 27),
        (15, 27),
        (17, 28),
        (13, 28),
        (13, 27),
        (16, 27),
        (17, 30),
        (15, 28),
        (16, 26),
        (15, 29),
        (16, 28),
        (15, 30),
        (14, 30),
        (17, 26),
        (16, 30),
    },
    (21, 38): {
        (22, 40),
        (22, 38),
        (21, 35),
        (21, 38),
        (22, 37),
        (19, 36),
        (19, 39),
        (21, 37),
        (21, 39),
        (20, 37),
        (23, 39),
        (22, 39),
        (19, 38),
        (23, 38),
        (19, 40),
        (18, 38),
        (19, 37),
        (21, 41),
        (21, 36),
        (23, 36),
        (20, 36),
        (20, 40),
        (23, 40),
        (23, 37),
        (20, 38),
        (21, 40),
        (20, 39),
        (22, 36),
        (24, 38),
    },
    (6, 20): {
        (7, 20),
        (8, 22),
        (7, 22),
        (5, 21),
        (4, 21),
        (6, 19),
        (6, 21),
        (6, 17),
        (3, 20),
        (7, 21),
        (7, 19),
        (6, 18),
        (6, 23),
        (7, 18),
        (4, 19),
        (4, 18),
        (4, 22),
        (8, 20),
        (5, 22),
        (4, 20),
        (8, 19),
        (8, 18),
        (5, 20),
        (6, 20),
        (6, 22),
        (5, 18),
        (5, 19),
        (8, 21),
        (9, 20),
    },
    (48, 20): {
        (46, 22),
        (47, 18),
        (45, 20),
        (46, 18),
        (46, 20),
        (47, 19),
        (47, 20),
        (48, 17),
        (48, 21),
        (49, 20),
        (49, 21),
        (48, 18),
        (48, 22),
        (46, 21),
        (49, 18),
        (48, 19),
        (46, 19),
        (49, 19),
        (48, 20),
        (48, 23),
        (49, 22),
        (47, 22),
        (47, 21),
    },
    (23, 8): {
        (23, 5),
        (22, 6),
        (23, 6),
        (23, 10),
        (25, 7),
        (26, 8),
        (21, 10),
        (24, 8),
        (25, 9),
        (24, 9),
        (22, 8),
        (24, 7),
        (21, 9),
        (21, 6),
        (22, 7),
        (24, 6),
        (22, 10),
        (22, 9),
        (21, 7),
        (25, 10),
        (23, 8),
        (25, 8),
        (23, 11),
        (20, 8),
        (23, 7),
        (23, 9),
        (21, 8),
        (24, 10),
        (25, 6),
    },
    (18, 14): {
        (20, 14),
        (21, 14),
        (20, 15),
        (16, 15),
        (19, 16),
        (16, 12),
        (18, 15),
        (19, 15),
        (16, 16),
        (19, 14),
        (17, 13),
        (17, 14),
        (17, 16),
        (18, 14),
        (18, 17),
        (19, 13),
        (20, 16),
        (20, 12),
        (18, 13),
        (15, 14),
        (18, 11),
        (19, 12),
        (17, 12),
        (16, 13),
        (16, 14),
        (20, 13),
        (18, 16),
        (17, 15),
        (18, 12),
    },
    (33, 42): {
        (30, 42),
        (33, 41),
        (31, 43),
        (32, 40),
        (33, 45),
        (35, 41),
        (35, 40),
        (34, 40),
        (35, 42),
        (35, 44),
        (33, 42),
        (31, 40),
        (32, 43),
        (36, 42),
        (33, 39),
        (31, 41),
        (33, 40),
        (34, 43),
        (35, 43),
        (32, 41),
        (31, 44),
        (32, 44),
        (31, 42),
        (32, 42),
        (34, 44),
        (34, 42),
        (33, 44),
        (34, 41),
        (33, 43),
    },
    (42, 48): {
        (42, 49),
        (42, 48),
        (43, 49),
        (43, 46),
        (40, 46),
        (42, 46),
        (39, 48),
        (41, 46),
        (42, 47),
        (43, 48),
        (40, 47),
        (41, 48),
        (43, 47),
        (44, 47),
        (44, 48),
        (41, 47),
        (41, 49),
        (45, 48),
        (44, 46),
        (42, 45),
        (40, 49),
        (44, 49),
        (40, 48),
    },
    (38, 31): {
        (39, 29),
        (38, 29),
        (38, 30),
        (39, 30),
        (40, 30),
        (37, 33),
        (40, 29),
        (38, 34),
        (36, 31),
        (41, 31),
        (38, 31),
        (37, 32),
        (40, 31),
        (36, 30),
        (37, 29),
        (36, 33),
        (39, 32),
        (40, 32),
        (40, 33),
        (35, 31),
        (38, 28),
        (36, 29),
        (38, 32),
        (37, 30),
        (39, 31),
        (38, 33),
        (39, 33),
        (36, 32),
        (37, 31),
    },
    (27, 7): {
        (27, 9),
        (27, 10),
        (28, 8),
        (25, 6),
        (28, 6),
        (28, 5),
        (24, 7),
        (26, 7),
        (28, 9),
        (29, 7),
        (29, 9),
        (26, 8),
        (27, 8),
        (25, 8),
        (30, 7),
        (25, 5),
        (29, 6),
        (25, 7),
        (29, 5),
        (29, 8),
        (26, 9),
        (26, 5),
        (27, 4),
        (26, 6),
        (27, 5),
        (28, 7),
        (27, 6),
        (27, 7),
        (25, 9),
    },
    (31, 22): {
        (31, 19),
        (31, 23),
        (31, 20),
        (33, 20),
        (30, 22),
        (33, 23),
        (33, 24),
        (34, 22),
        (29, 20),
        (31, 22),
        (29, 24),
        (29, 21),
        (30, 21),
        (30, 24),
        (32, 20),
        (32, 23),
        (32, 24),
        (30, 23),
        (33, 21),
        (32, 21),
        (31, 25),
        (32, 22),
        (29, 23),
        (31, 21),
        (31, 24),
        (33, 22),
        (29, 22),
        (30, 20),
        (28, 22),
    },
    (37, 43): {
        (39, 41),
        (35, 44),
        (36, 45),
        (37, 40),
        (37, 46),
        (37, 41),
        (35, 43),
        (36, 44),
        (39, 44),
        (38, 43),
        (40, 43),
        (38, 41),
        (36, 43),
        (38, 44),
        (36, 42),
        (38, 45),
        (37, 43),
        (35, 41),
        (39, 45),
        (37, 45),
        (36, 41),
        (35, 42),
        (39, 43),
        (35, 45),
        (37, 44),
        (34, 43),
        (37, 42),
        (39, 42),
        (38, 42),
    },
    (12, 47): {
        (9, 47),
        (12, 47),
        (10, 47),
        (13, 48),
        (12, 46),
        (10, 48),
        (14, 45),
        (13, 47),
        (10, 45),
        (10, 49),
        (10, 46),
        (12, 44),
        (13, 45),
        (15, 47),
        (12, 48),
        (11, 49),
        (13, 46),
        (14, 47),
        (11, 47),
        (12, 49),
        (12, 45),
        (13, 49),
        (11, 46),
        (14, 49),
        (14, 46),
        (11, 48),
        (14, 48),
        (11, 45),
    },
    (24, 0): {
        (25, 1),
        (23, 1),
        (25, 0),
        (24, 1),
        (25, 2),
        (23, 2),
        (26, 0),
        (26, 1),
        (27, 0),
        (22, 1),
        (24, 0),
        (24, 3),
        (24, 2),
        (21, 0),
        (23, 0),
        (26, 2),
        (22, 2),
        (22, 0),
    },
    (35, 1): {
        (34, 3),
        (32, 1),
        (37, 3),
        (33, 1),
        (35, 1),
        (35, 3),
        (34, 1),
        (34, 2),
        (35, 4),
        (33, 0),
        (35, 0),
        (34, 0),
        (36, 0),
        (36, 3),
        (37, 0),
        (37, 2),
        (38, 1),
        (33, 3),
        (36, 1),
        (36, 2),
        (33, 2),
        (35, 2),
        (37, 1),
    },
    (23, 42): {
        (20, 42),
        (23, 39),
        (25, 41),
        (25, 44),
        (24, 40),
        (24, 43),
        (25, 42),
        (22, 44),
        (25, 43),
        (23, 42),
        (25, 40),
        (22, 43),
        (21, 40),
        (24, 41),
        (21, 41),
        (22, 41),
        (21, 42),
        (22, 42),
        (23, 45),
        (26, 42),
        (21, 43),
        (23, 44),
        (24, 42),
        (24, 44),
        (22, 40),
        (21, 44),
        (23, 43),
        (23, 41),
        (23, 40),
    },
    (34, 7): {
        (34, 4),
        (32, 7),
        (32, 9),
        (31, 7),
        (36, 8),
        (32, 5),
        (33, 6),
        (34, 8),
        (36, 6),
        (35, 6),
        (33, 5),
        (33, 8),
        (34, 7),
        (33, 9),
        (34, 6),
        (34, 9),
        (37, 7),
        (32, 8),
        (34, 10),
        (35, 7),
        (35, 9),
        (32, 6),
        (35, 5),
        (36, 5),
        (34, 5),
        (36, 9),
        (33, 7),
        (35, 8),
        (36, 7),
    },
    (19, 5): {
        (19, 4),
        (21, 3),
        (22, 5),
        (19, 6),
        (19, 3),
        (17, 5),
        (18, 6),
        (19, 2),
        (21, 7),
        (17, 6),
        (18, 5),
        (20, 5),
        (18, 4),
        (21, 5),
        (21, 4),
        (18, 3),
        (20, 7),
        (17, 7),
        (17, 3),
        (19, 7),
        (20, 4),
        (21, 6),
        (16, 5),
        (19, 5),
        (17, 4),
        (19, 8),
        (18, 7),
        (20, 3),
        (20, 6),
    },
    (4, 23): {
        (6, 21),
        (4, 23),
        (6, 25),
        (3, 21),
        (1, 23),
        (5, 21),
        (5, 23),
        (4, 21),
        (4, 22),
        (4, 25),
        (5, 25),
        (6, 24),
        (2, 24),
        (3, 23),
        (6, 22),
        (4, 20),
        (2, 25),
        (5, 24),
        (2, 21),
        (3, 25),
        (5, 22),
        (4, 24),
        (4, 26),
        (3, 24),
        (2, 23),
        (7, 23),
        (2, 22),
        (3, 22),
        (6, 23),
    },
    (10, 38): {
        (12, 37),
        (11, 36),
        (8, 36),
        (9, 39),
        (12, 40),
        (12, 36),
        (8, 39),
        (8, 37),
        (10, 36),
        (9, 38),
        (9, 36),
        (11, 40),
        (10, 35),
        (8, 38),
        (12, 38),
        (10, 40),
        (10, 38),
        (9, 40),
        (10, 39),
        (10, 37),
        (11, 38),
        (13, 38),
        (9, 37),
        (11, 37),
        (8, 40),
        (10, 41),
        (12, 39),
        (7, 38),
        (11, 39),
    },
    (27, 34): {
        (29, 32),
        (26, 33),
        (27, 33),
        (27, 32),
        (26, 32),
        (28, 36),
        (28, 35),
        (26, 35),
        (27, 34),
        (26, 36),
        (26, 34),
        (29, 34),
        (29, 35),
        (24, 34),
        (25, 35),
        (28, 32),
        (30, 34),
        (25, 33),
        (25, 36),
        (25, 34),
        (27, 31),
        (25, 32),
        (28, 34),
        (28, 33),
        (29, 36),
        (27, 37),
        (27, 35),
        (27, 36),
        (29, 33),
    },
    (16, 21): {
        (14, 19),
        (16, 18),
        (19, 21),
        (15, 22),
        (14, 23),
        (18, 20),
        (18, 22),
        (14, 21),
        (18, 21),
        (18, 19),
        (15, 21),
        (17, 23),
        (16, 19),
        (17, 21),
        (15, 20),
        (16, 23),
        (18, 23),
        (15, 23),
        (17, 19),
        (14, 20),
        (16, 24),
        (17, 22),
        (17, 20),
        (16, 21),
        (14, 22),
        (16, 20),
        (13, 21),
        (15, 19),
        (16, 22),
    },
    (19, 12): {
        (19, 11),
        (20, 11),
        (22, 12),
        (18, 10),
        (20, 13),
        (21, 11),
        (19, 9),
        (20, 14),
        (21, 10),
        (21, 14),
        (19, 15),
        (20, 12),
        (20, 10),
        (19, 12),
        (19, 13),
        (18, 14),
        (17, 11),
        (17, 10),
        (17, 14),
        (17, 13),
        (18, 11),
        (21, 12),
        (21, 13),
        (19, 10),
        (19, 14),
        (16, 12),
        (18, 12),
        (18, 13),
        (17, 12),
    },
    (2, 38): {
        (4, 40),
        (2, 39),
        (4, 38),
        (2, 36),
        (2, 38),
        (5, 38),
        (2, 35),
        (1, 37),
        (1, 36),
        (1, 38),
        (0, 36),
        (1, 40),
        (0, 39),
        (0, 38),
        (3, 36),
        (3, 39),
        (3, 38),
        (3, 40),
        (3, 37),
        (4, 36),
        (0, 37),
        (0, 40),
        (2, 37),
        (2, 40),
        (4, 37),
        (1, 39),
        (2, 41),
        (4, 39),
    },
    (1, 20): {
        (0, 19),
        (3, 20),
        (3, 21),
        (1, 19),
        (2, 19),
        (1, 20),
        (0, 20),
        (1, 18),
        (0, 21),
        (1, 17),
        (2, 18),
        (1, 21),
        (2, 20),
        (2, 22),
        (3, 18),
        (0, 18),
        (1, 23),
        (0, 22),
        (3, 19),
        (1, 22),
        (2, 21),
        (3, 22),
        (4, 20),
    },
    (7, 6): {
        (6, 4),
        (7, 5),
        (7, 9),
        (5, 4),
        (8, 8),
        (8, 5),
        (8, 6),
        (5, 5),
        (5, 8),
        (7, 4),
        (7, 7),
        (6, 8),
        (8, 4),
        (6, 6),
        (5, 7),
        (7, 3),
        (7, 6),
        (9, 5),
        (10, 6),
        (6, 7),
        (7, 8),
        (5, 6),
        (9, 7),
        (9, 4),
        (9, 6),
        (9, 8),
        (6, 5),
        (8, 7),
        (4, 6),
    },
    (1, 33): {
        (2, 34),
        (1, 32),
        (2, 31),
        (3, 33),
        (3, 32),
        (3, 34),
        (0, 33),
        (0, 32),
        (0, 34),
        (0, 35),
        (1, 30),
        (1, 31),
        (1, 33),
        (1, 34),
        (2, 33),
        (0, 31),
        (1, 35),
        (1, 36),
        (3, 35),
        (4, 33),
        (2, 32),
        (2, 35),
        (3, 31),
    },
    (1, 0): {
        (0, 0),
        (2, 1),
        (3, 1),
        (1, 3),
        (0, 1),
        (0, 2),
        (1, 2),
        (3, 0),
        (3, 2),
        (1, 1),
        (4, 0),
        (1, 0),
        (2, 2),
        (2, 0),
    },
    (5, 8): {
        (5, 9),
        (6, 9),
        (5, 6),
        (6, 6),
        (6, 7),
        (6, 8),
        (5, 8),
        (4, 8),
        (7, 8),
        (3, 7),
        (7, 9),
        (7, 10),
        (8, 8),
        (4, 10),
        (3, 9),
        (3, 8),
        (5, 5),
        (4, 6),
        (2, 8),
        (7, 6),
        (7, 7),
        (3, 6),
        (4, 9),
        (5, 7),
        (6, 10),
        (3, 10),
        (5, 10),
        (5, 11),
        (4, 7),
    },
    (28, 5): {
        (26, 7),
        (27, 3),
        (30, 7),
        (30, 3),
        (28, 6),
        (27, 4),
        (27, 6),
        (29, 4),
        (27, 5),
        (28, 2),
        (26, 3),
        (26, 6),
        (30, 6),
        (29, 7),
        (29, 3),
        (26, 5),
        (29, 5),
        (28, 8),
        (29, 6),
        (28, 7),
        (31, 5),
        (26, 4),
        (28, 5),
        (25, 5),
        (27, 7),
        (28, 3),
        (28, 4),
        (30, 4),
        (30, 5),
    },
    (26, 35): {
